bh_id,category,log10_mbh_final,row_fraction,left_fraction,right_fraction,coordinate,window_width,abs_left_row_difference,abs_right_row_difference,abs_left_right_difference
114256726644,sag,6.346622853912375,0.3687306501547988,0.38030080363122204,0.35673187311980925,S_hat,0.4,0.011570153476423262,0.011998777034989527,0.02356893051141279
114339984584,ctrl,7.882585436260839,0.3782435129740519,0.3674159050438218,0.3516970022126597,S_hat,0.4,0.010827607930230077,0.026546510761392195,0.015718902831162118
114348709660,sag,6.105554481507855,0.6421605401350338,0.6318407792619399,0.6218985479585974,S_hat,0.4,0.01031976087309383,0.020261992176436316,0.009942231303342486
114358680988,sag,5.990196743920633,0.3595063025210084,0.35889535156965324,0.3719039230398983,S_hat,0.4,0.0006109509513551603,0.012397620518889874,0.013008571470245034
114442154333,ctrl,7.578155364811957,0.46479591836734696,0.4352002630523455,0.4586055941279415,S_hat,0.4,0.029595655315001468,0.006190324239405465,0.023405331075596003
114489576778,sag,6.150719593180112,0.4609494640122512,0.4875758711536783,0.49467537335157646,S_hat,0.4,0.02662640714142711,0.03372590933932529,0.007099502197898178
114598873446,ctrl,8.047052794269156,0.501531393568147,0.5132563765732189,0.5036338502194668,S_hat,0.4,0.011724983005071854,0.002102456651319806,0.009622526353752048
114618235723,ctrl,8.376482059605861,0.3323013415892673,0.3221758940928409,0.32500524768514316,S_hat,0.4,0.010125447496426354,0.007296093904124112,0.0028293535923022417
114672097800,sag,6.077346091059306,0.5123294858342078,0.5118643220048682,0.5167100958654413,S_hat,0.4,0.00046516382933958766,0.004380610031233467,0.004845773860573055
114832461741,sag,5.942822277331303,0.3140839218944744,0.29150233940852366,0.3071953030683776,S_hat,0.4,0.02258158248595077,0.006888618826096815,0.015692963659853953
114895593390,sag,6.065336926559691,0.3554808686659772,0.3737797566662122,0.36127457226236975,S_hat,0.4,0.018298888000234992,0.00579370359639253,0.012505184403842462
114898122435,ctrl,7.501118163591765,0.3529107373868047,0.3383064894787119,0.3586440629909561,S_hat,0.4,0.014604247908092782,0.005733325604151407,0.02033757351224419
114958366118,sag,6.229860964830671,0.4186886938564791,0.43281073903127126,0.43574395389135295,S_hat,0.4,0.014122045174792153,0.017055260034873843,0.00293321486008169
115052826871,sag,5.934404011211679,0.3987138263665595,0.37465116506195334,0.47651250169167925,S_hat,0.4,0.02406266130460616,0.07779867532511975,0.10186133662972591
115089698001,sag,5.912390017509186,0.1014832162373146,0.09121811938068992,0.09120202404685511,S_hat,0.4,0.010265096856624675,0.01028119219045949,1.609533383481465e-05
115105665472,ctrl,8.256207643145657,0.20765451254202225,0.18411942695068784,0.17709439998567408,S_hat,0.4,0.02353508559133441,0.030560112556348162,0.007025026965013753
115129537924,sag,5.950207551388486,0.4370786516853933,0.42669694634477934,0.4430808489837247,S_hat,0.4,0.010381705340613945,0.006002197298331402,0.016383902638945347
115270194438,sag,5.984447636724488,0.2975557917109458,0.30727430933362293,0.29061404391682694,S_hat,0.4,0.009718517622677114,0.00694174779411888,0.016660265416795994
115309660537,sag,6.00503029435975,0.45346432264736297,0.4359547139293506,0.4372335024582725,S_hat,0.4,0.01750960871801238,0.016230820189090445,0.001278788528921937
115397171966,ctrl,7.668938202689772,0.45867658782885995,0.44542262176181413,0.45229296987403,S_hat,0.4,0.01325396606704582,0.006383617954829945,0.006870348112215874
115416578553,sag,5.903089976020742,0.32941176470588235,0.31407176822393257,0.3261985881660866,S_hat,0.4,0.01533999648194978,0.003213176539795748,0.012126819942154032
115487896817,ctrl,7.702003806024972,0.5074870677919956,0.53174644676156,0.5250987181195231,S_hat,0.4,0.024259378969564427,0.01761165032752754,0.0066477286420368875
115507836150,ctrl,7.78361704474778,0.4725130890052356,0.5031660409844475,0.49370913084815354,S_hat,0.4,0.030652951979211918,0.021196041842917956,0.009456910136293961
115721181932,ctrl,7.819867571025572,0.4601259181532004,0.4558403708847694,0.47221524454376806,S_hat,0.4,0.004285547268431,0.012089326390567645,0.016374873658998645
115721883548,ctrl,7.504601345278442,0.5637619553666312,0.5470154510006998,0.551503224687424,S_hat,0.4,0.01674650436593139,0.012258730679207241,0.00448777368672415
115756232588,ctrl,8.140640016379487,0.3196185286103542,0.3504536440900309,0.3551976044827396,S_hat,0.4,0.030835115479676656,0.0355790758723854,0.004743960392708746
115910700227,sag,6.334268740815479,0.10580411124546554,0.09378124277656007,0.09886256731507595,S_hat,0.4,0.012022868468905476,0.006941543930389593,0.005081324538515883
116094503755,sag,6.038159009616769,0.4582195521572911,0.45184899810884926,0.45309184149989795,S_hat,0.4,0.006370554048441834,0.0051277106573931475,0.001242843391048687
116449885912,ctrl,8.127166386616674,0.22281390134529147,0.20902394537133423,0.19350786908673412,S_hat,0.4,0.01378995597395724,0.029306032258557352,0.015516076284600111
116511157824,ctrl,8.281696805721923,0.5177842565597668,0.5249005352401052,0.5158843909172646,S_hat,0.4,0.007116278680338373,0.0018998656425022187,0.009016144322840591
116715909373,sag,6.1136693273194735,0.506815365551425,0.5113774674986434,0.48726175416963474,S_hat,0.4,0.0045621019472184,0.019553611381790292,0.024115713329008692
116772374048,sag,6.058858576166542,0.3466472303206997,0.3409987205880118,0.3493456088721778,S_hat,0.4,0.005648509732687934,0.0026983785514780867,0.00834688828416602
116803034834,sag,6.000633593815707,0.3440459110473458,0.34521869769726093,0.34837210332423074,S_hat,0.4,0.0011727866499151585,0.004326192276884966,0.0031534056269698074
116978548104,ctrl,8.428915185808457,0.44823563721201515,0.4429019100435735,0.4512098034730976,S_hat,0.4,0.00533372716844166,0.0029741662610824338,0.008307893429524094
117026342890,sag,5.958221655479398,0.3613662456946039,0.3544861618378265,0.34977674024450855,S_hat,0.4,0.006880083856777408,0.01158950545009535,0.004709421593317942
117059164459,sag,6.017434032476185,0.490207541654487,0.4854307194238073,0.4993134049295143,S_hat,0.4,0.0047768222306797115,0.009105863275027326,0.013882685505707038
117463327668,sag,5.914807885223019,0.4467250226380924,0.4264976201293962,0.4416093430797772,S_hat,0.4,0.0202274025086962,0.0051156795583152115,0.01511172295038099
117467081290,sag,5.908430312692161,0.3696911196911197,0.35277652462357345,0.3527639739259932,S_hat,0.4,0.016914595067546223,0.016927145765126494,1.2550697580271386e-05
117484044413,ctrl,8.05713335857731,0.4885958660014255,0.49774910432995273,0.49777643265194194,S_hat,0.4,0.009153238328527213,0.00918056665051642,2.7328321989206206e-05
117691295845,sag,6.397677601819004,0.4430684554523564,0.44549109831082484,0.4436439768155462,S_hat,0.4,0.002422642858468438,0.0005755213631897793,0.0018471214952786585
117800748020,ctrl,8.003555315565315,0.22718187874750168,0.22570408095279668,0.23626845423258422,S_hat,0.4,0.0014777977947049992,0.009086575485082543,0.010564373279787542
117998915908,sag,5.966641455471708,0.37330478229835834,0.3777824627593708,0.3837056479827011,S_hat,0.4,0.004477680461012434,0.010400865684342786,0.005923185223330352
118012580316,sag,5.929353527600286,0.381806534272902,0.367334506294867,0.3864601143658155,S_hat,0.4,0.014472027978034985,0.004653580092913501,0.019125608070948485
118209556457,sag,5.992888726823363,0.427536231884058,0.41997221295920834,0.4198371162413544,S_hat,0.4,0.007564018924849647,0.007699115642703591,0.00013509671785394417
118295411043,sag,5.921480460595432,0.36452947259565666,0.35257152980370743,0.3525634772365374,S_hat,0.4,0.011957942791949228,0.011965995359119241,8.052567170013791e-06
118434539308,sag,5.929054489514965,0.31880657056654377,0.3131017871830113,0.33884193803329377,S_hat,0.4,0.005704783383532475,0.020035367466749998,0.025740150850282473
118453510033,sag,5.903642292631389,0.44012282497441146,0.46007533394317046,0.45913439905018844,S_hat,0.4,0.019952508968758997,0.01901157407577697,0.000940934892982026
118474230962,ctrl,8.39621329343105,0.4221033868092692,0.41571262290480904,0.3973261592823397,S_hat,0.4,0.006390763904460139,0.024777227526929457,0.018386463622469318
118733768734,sag,5.925155761156854,0.2595656670113754,0.2592017208413016,0.25637473580420106,S_hat,0.4,0.00036394617007379226,0.003190931207174341,0.002826985037100549
118780584575,ctrl,8.130005497148193,0.43247287691732134,0.40779049164878467,0.40165570376166565,S_hat,0.4,0.024682385268536666,0.030817173155655686,0.00613478788711902
118789050478,sag,5.903160554737582,0.12259524707657488,0.11742193184604363,0.129491260847526,S_hat,0.4,0.005173315230531245,0.006896013770951115,0.01206932900148236
118823977666,sag,6.2677043092680105,0.47807486631016044,0.47260652511808254,0.4908791053765793,S_hat,0.4,0.005468341192077897,0.012804239066418865,0.018272580258496762
118906829947,sag,5.963183633996295,0.6704545454545454,0.6571278165567843,0.6460224460270328,S_hat,0.4,0.013326728897761098,0.024432099427512566,0.011105370529751468
