bh_id,n_time,dt_median,dt_cv,irregular
117484044413,2806,0.0001240372657775879,1.1202008796123761,True
111164639965,3144,0.00011602044105529785,3.3984028246675186,True
107440741425,2331,0.00010597705841070004,4.919993457595686,True
103414619687,837,0.00010250508785239476,0.2051246811807492,True
106227167337,3676,0.00010898709297180176,3.8490505007665834,True
107243255518,2154,0.000102996826171875,5.231503036666857,True
108604652636,5201,0.00012199580669403076,3.223965276229947,True
108442605250,5499,0.00011998414993280582,2.7824740119131466,True
107706936290,2744,0.00011098384857172183,4.39105493523415,True
100980924244,4941,0.0001239776611328125,3.2319500561513808,True
107684078773,5824,0.00011999905109411069,3.161391646166725,True
106463334345,6427,0.0001170039176940918,2.554379164959569,True
107700441597,2639,0.00011000037193303891,4.582374331502221,True
106603170446,6227,0.00011801719665527344,3.106111435026929,True
108340468215,5131,0.00012201070785522461,3.223460971134235,True
115487896817,3673,0.00013202428817749023,1.375849651854456,True
109024403311,2863,0.00011798739433288574,3.949846174422007,True
108371336680,5198,0.0001220107078551691,3.2232546923249994,True
106214296461,380,9.399652481081877e-05,0.1091605475536863,True
111984063286,2350,0.00013402104377752133,3.6614820471127825,True
107032707889,6081,0.00011900067329401187,2.998079250462924,True
106503810548,1425,8.90046358108798e-05,0.9495228137023767,True
111038325262,4695,0.00012600421905517578,2.908650806558246,True
106913736802,4642,0.00011399388313293457,3.497878139180855,True
107900413613,5395,0.00012001395225519351,3.221716965548495,True
109748305935,5125,0.00012201070785522461,3.224599249566474,True
106440266962,2874,0.00010299682617190276,4.649836138749472,True
103375780494,6184,0.00011801719665527344,3.0940933068793277,True
114442154333,3920,0.00013297796249378546,3.032879541691865,True
109205370488,2797,0.00011900067329406738,3.9681553234823093,True
104238226934,6178,0.00011801719665527344,3.111617021069944,True
108969023745,5391,0.00012001395225519351,3.22584615903805,True
106713814935,5438,0.00011402368545532227,3.1766437039584363,True
110892318199,4591,0.0001240372657775879,3.2336641181862804,True
116978548104,3429,0.0001290440559387207,0.9841394906639824,True
106841089209,5122,0.00011500716209411621,3.393354668136026,True
107008872842,1941,9.998679161077328e-05,3.4384807514387794,True
106259346586,1474,8.998811244961824e-05,0.9277252258379397,True
105105581678,6079,0.00011897087097167969,3.12098478629118,True
106252531219,1430,8.998811244961824e-05,0.6799241999392812,True
108004004982,1682,9.199976921075992e-05,3.7540759650745756,True
