bh_id,n_rows,nonfinite_time,file_order_negative_dt,file_order_zero_dt,sorted_duplicate_dt,nonfinite_phi_or_bounds,invalid_window_bounds,unparseable_membership,membership_mismatches,t_min,t_max,t_span,median_dt,within_track_dt_cv,right_residence_file_order,right_residence_sorted,short_span_exposure,sparse_track_exposure,residence_order_difference
118434539308,2983,0,0,0,0,0,0,0,0,0.5848979949951172,1.0,0.4151020050048828,0.00012695789337158203,1.0741109971027212,0.5028478275353465,0.5028478275353465,False,False,0.0
104923452897,774,0,0,0,0,0,0,0,0,0.2205740064382553,0.2896749973297119,0.0691009908914566,7.599592208867856e-05,1.8087910691845601,0.07170611967466457,0.07170611967466457,False,False,0.0
116803034834,3485,0,0,0,0,0,0,0,0,0.5101820230484009,1.0,0.4898179769515991,0.0001309514045715332,0.9765966503543233,0.6216678660981759,0.6216678660981759,False,False,0.0
104515532964,1478,0,0,0,0,0,0,0,0,0.2557010054588318,0.4695490002632141,0.21384799480438232,0.00010398030281072446,5.595842597993186,0.05661518813615428,0.05661518813615428,False,False,0.0
119742573461,2102,0,0,0,0,0,0,0,0,0.7193120121955872,1.0,0.28068798780441284,0.00012600421905517578,1.133390602400606,0.03171136781631777,0.03171136781631777,False,False,0.0
112910046520,4396,0,0,0,0,0,0,0,0,0.3539569973945617,1.0,0.6460430026054382,0.0001289844512939453,2.9389189714375195,0.0,0.0,False,False,0.0
118823977666,2805,0,0,0,0,0,0,0,0,0.6205869913101196,1.0,0.37941300868988037,0.00012499094009399414,1.1203036081743183,0.3905940371634946,0.3905940371634946,False,False,0.0
106338323854,739,0,0,0,0,0,0,0,0,0.16423100233078,0.2417200058698654,0.07748900353908539,0.00010999292135234484,0.21153004543988677,0.037050312882255215,0.037050312882255215,False,False,0.0
118209556457,2898,0,0,0,0,0,0,0,0,0.6024789810180664,1.0,0.3975210189819336,0.0001259446144104004,1.096709616046659,0.504717589382746,0.504717589382746,False,False,0.0
112270650724,4595,0,0,0,0,0,0,0,0,0.3336020112037658,1.0,0.6663979887962341,0.00012695789337158203,2.9151090792023644,0.0,0.0,False,False,0.0
113499549292,4004,0,0,0,0,0,0,0,0,0.3983530104160309,1.0,0.6016469895839691,0.00013202428817749023,3.0239372614975477,0.4334517225967228,0.4334517225967228,False,False,0.0
119989324191,2307,0,0,0,0,0,0,0,0,0.6984249949455261,1.0,0.3015750050544739,0.0001240372657775879,1.0926558830454816,0.5983167802760286,0.5983167802760286,False,False,0.0
106864053188,1692,0,0,0,0,0,0,0,0,0.1794900000095367,0.3680819869041443,0.1885919868946076,9.199976921081543e-05,3.719315544705799,0.150404063022422,0.150404063022422,False,False,0.0
122171716761,30,0,0,0,0,0,0,0,0,0.9957150220870972,1.0,0.004284977912902832,0.0001479983329771839,0.002886613908045798,0.0,0.0,True,True,0.0
108181586687,5622,0,0,0,0,0,0,0,0,0.2205740064382553,1.0,0.7794259935617447,0.00011998414993286133,3.207635388865942,0.14906443654029056,0.14906443654029056,False,False,0.0
112050365554,4690,0,0,0,0,0,0,0,0,0.3261770009994507,1.0,0.6738229990005493,0.00012600421905517578,2.9120671261622713,0.2942022617854937,0.2942022617854937,False,False,0.0
121064246565,598,0,0,0,0,0,0,0,0,0.9112030267715454,1.0,0.08879697322845459,0.00014197826385486945,1.0390540925219693,0.0,0.0,False,False,0.0
113190292013,4318,0,0,0,0,0,0,0,0,0.3645960092544555,1.0,0.6354039907455444,0.0001290440559387207,2.956057192992048,0.4493177027684931,0.4493177027684931,False,False,0.0
101120096044,2503,0,0,0,0,0,0,0,0,0.1336410045623779,0.4047819972038269,0.271140992641449,9.79900360107977e-05,3.140806821708115,0.10161126940018199,0.10161126940018199,False,False,0.0
113297398031,4312,0,0,0,0,0,0,0,0,0.3644889891147613,1.0,0.6355110108852386,0.0001290440559387207,2.9597182408254072,0.5165195092095066,0.5165195092095066,False,False,0.0
